1,1,1322.7510986328125,409.9145202636719,191.6541748046875,383.5873107910156,0.957133412361145,-1,-1,-1
1,2,443.994873046875,443.06463623046875,112.9869384765625,283.0574951171875,0.9533429145812988,-1,-1,-1
1,3,1403.199951171875,422.8611145019531,214.5133056640625,352.2901306152344,0.9386669993400574,-1,-1,-1
1,4,584.43115234375,444.059814453125,90.86767578125,266.2515869140625,0.8896910548210144,-1,-1,-1
1,5,629.5344848632812,456.8724060058594,69.908935546875,190.90536499023438,0.854316771030426,-1,-1,-1
1,6,545.5879516601562,464.86895751953125,38.56982421875,98.16571044921875,0.8304458856582642,-1,-1,-1
2,1,1328.9920051927177,410.0924806200768,191.52789500099286,383.22386913457194,0.944606602191925,-1,-1,-1
2,2,443.53272682721297,442.26566838035905,114.01112175879719,285.49544607115183,0.9629123210906982,-1,-1,-1
2,3,1409.4181840682788,423.91460273679627,214.1241204271693,351.8099289570958,0.9364097714424133,-1,-1,-1
2,4,585.0690295067832,444.4782331482438,90.74278472432745,265.7808923642497,0.8841385245323181,-1,-1,-1
2,5,629.7757421471538,457.7106734346753,69.29469853675529,189.08365473471397,0.8787716031074524,-1,-1,-1
2,6,546.4506211323362,464.8545247227692,38.21334998012994,97.2625351582677,0.8055828809738159,-1,-1,-1
3,1,1334.679912035668,412.3604554372831,193.17523964476428,386.1371082916805,0.9559253454208374,-1,-1,-1
3,2,443.9034723539869,443.08257839168425,113.89197653951301,285.0055421230159,0.9641807675361633,-1,-1,-1
3,3,1415.11766743811,422.12028365037895,215.974178719339,355.458185110398,0.942743718624115,-1,-1,-1
3,4,584.7965831183411,444.47935858691255,90.74897741729869,265.7470556676946,0.8891900181770325,-1,-1,-1
3,5,629.8771603403123,457.19080254654995,69.66357409972404,189.88803880340575,0.9120267629623413,-1,-1,-1
4,1,1340.980535303719,411.98800004573843,194.95781024624168,389.2891731882389,0.9634957313537598,-1,-1,-1
4,2,444.6967025768461,444.4610685785989,113.53714815961008,283.6972423981335,0.9582059383392334,-1,-1,-1
4,3,1422.484547061219,421.5654063714042,215.51233712695384,355.94338382544095,0.93663489818573,-1,-1,-1
4,4,583.8092155405743,443.4706735202912,91.4017598294328,267.74015063645777,0.8967095017433167,-1,-1,-1
4,5,630.8135531987699,456.92157527108384,69.84586838598264,190.18653176111545,0.892801821231842,-1,-1,-1
5,1,1347.5852164545852,411.4849273486981,195.71994486372816,390.5434095376665,0.9626317620277405,-1,-1,-1
5,2,448.6825957378778,443.615337036403,114.54530358135716,285.20573877008394,0.9467545747756958,-1,-1,-1
5,3,1426.7508425014714,419.6972336228836,212.7496342147035,352.9827012988423,0.9171878099441528,-1,-1,-1
5,4,583.4438229784322,443.4533406231285,91.43869110808151,267.9419704112129,0.9093136191368103,-1,-1,-1
5,5,631.0797221102721,456.66347710904813,70.20734334727075,190.97754969227043,0.89854496717453,-1,-1,-1
6,1,1350.5922221814803,411.7849052161474,195.2454011988061,389.97409977157344,0.9531663060188293,-1,-1,-1
6,2,446.04857151940024,443.65618123136926,115.47192724849674,285.60904015280494,0.9541308879852295,-1,-1,-1
6,3,1432.8638932185725,420.6621383412455,212.1566423288358,354.5423350995223,0.9157807230949402,-1,-1,-1
6,4,583.3787216369551,442.9085436278841,91.764798009303,268.95413785443947,0.883635938167572,-1,-1,-1
6,5,631.1407861975638,456.36689714386597,70.34022621107127,191.1172029316034,0.901341438293457,-1,-1,-1
7,1,1356.2734689158003,411.3726952267414,195.09109250309237,390.8165781069389,0.951287567615509,-1,-1,-1
7,2,444.8521439774057,443.77340087842293,116.4198358730461,285.7813017040818,0.9499993324279785,-1,-1,-1
7,3,1440.674801285394,421.6605265259008,210.10695191823004,354.59281583373456,0.9150184988975525,-1,-1,-1
7,4,583.1324783987866,443.07460469849616,91.68043653522334,268.8020246225647,0.9038718938827515,-1,-1,-1
7,5,634.2789708873562,455.61595206880236,70.54934752939376,191.83545368572274,0.8919079303741455,-1,-1,-1
8,1,1366.6586439540101,410.23089782787804,195.4929906619062,394.0779108657145,0.941161036491394,-1,-1,-1
8,2,444.3082193314737,444.5282981040434,117.02175666508967,285.14532592241994,0.9399917125701904,-1,-1,-1
8,3,1449.4151239091036,421.92180374917814,206.8888503824229,353.82680331917805,0.9066150188446045,-1,-1,-1
8,4,583.3671426349085,443.35702955069155,91.54179389519216,268.3588522896839,0.9023281931877136,-1,-1,-1
8,5,635.6607947461849,455.6841309077215,70.7023546642026,192.37815777271746,0.8857016563415527,-1,-1,-1
8,11,1097.1782626653649,438.6613342285156,42.92548150520767,112.23359985351563,0.8266280293464661,-1,-1,-1
9,1,1375.7086716377623,408.915968234007,194.90193378537774,396.8059865028883,0.9497320652008057,-1,-1,-1
9,2,443.79593613684875,444.3402838373622,117.69254055514054,284.7027709118035,0.939974308013916,-1,-1,-1
9,3,1457.6511334711904,421.08736681400205,204.60105762988337,355.29161837654095,0.9187652468681335,-1,-1,-1
9,4,583.301757858913,443.4293834953155,91.53676311355915,268.4162396774025,0.897179126739502,-1,-1,-1
